session	trialNum	condition	blockNum	target	side	trialOnset
sessid002	193	repeated	PostTest	tangram_W	Minu	267.97500014305115
sessid002	193	repeated	PostTest	tangram_W	Repi	267.9720001220703
sessid002	194	control	PostTest	tangram_S	Minu	282.97500014305115
sessid002	194	control	PostTest	tangram_S	Repi	282.97100019454956
sessid002	195	control	PostTest	tangram_F	Minu	294.97500014305115
sessid002	195	control	PostTest	tangram_F	Repi	294.97100019454956
sessid002	196	repeated	PostTest	tangram_X	Minu	309.97500014305115
sessid002	196	repeated	PostTest	tangram_X	Repi	309.97100019454956
sessid002	197	repeated	PostTest	tangram_D	Minu	324.97500014305115
sessid002	197	repeated	PostTest	tangram_D	Repi	324.97100019454956
sessid002	198	repeated	PostTest	tangram_M	Minu	338.47500014305115
sessid002	198	repeated	PostTest	tangram_M	Repi	338.47100019454956
sessid002	199	repeated	PostTest	tangram_H	Minu	353.4740002155304
sessid002	199	repeated	PostTest	tangram_H	Repi	353.47100019454956
sessid002	200	control	PostTest	tangram_AA	Minu	368.47500014305115
sessid002	200	control	PostTest	tangram_AA	Repi	368.47100019454956
sessid002	201	control	PostTest	tangram_T	Minu	384.97500014305115
sessid002	201	control	PostTest	tangram_T	Repi	384.97100019454956
sessid002	202	control	PostTest	tangram_A	Minu	399.97500014305115
sessid002	202	control	PostTest	tangram_A	Repi	399.97100019454956
sessid002	203	control	PostTest	tangram_K	Minu	416.47500014305115
sessid002	203	control	PostTest	tangram_K	Repi	416.47100019454956
sessid002	204	repeated	PostTest	tangram_Q	Minu	444.9740002155304
sessid002	204	repeated	PostTest	tangram_Q	Repi	444.9720001220703
sessid002	205	repeated	PostTest	tangram_G	Minu	458.47300004959106
sessid002	205	repeated	PostTest	tangram_G	Repi	458.4720001220703
sessid002	206	control	PostTest	tangram_E	Minu	473.4740002155304
sessid002	206	control	PostTest	tangram_E	Repi	473.4720001220703
sessid002	207	repeated	PostTest	tangram_I	Minu	488.4740002155304
sessid002	207	repeated	PostTest	tangram_I	Repi	488.47100019454956
sessid002	208	repeated	PostTest	tangram_R	Minu	501.9740002155304
sessid002	208	repeated	PostTest	tangram_R	Repi	501.97100019454956
sessid002	209	control	PostTest	tangram_AJ	Minu	516.9740002155304
sessid002	209	control	PostTest	tangram_AJ	Repi	516.9710001945496
sessid002	210	repeated	PostTest	tangram_B	Minu	542.4740002155304
sessid002	210	repeated	PostTest	tangram_B	Repi	542.4720001220703
sessid002	211	control	PostTest	tangram_L	Minu	558.9740002155304
sessid002	211	control	PostTest	tangram_L	Repi	558.9710001945496
sessid002	212	control	PostTest	tangram_P	Minu	579.9750001430511
sessid002	212	control	PostTest	tangram_P	Repi	579.9720001220703
sessid002	213	repeated	PostTest	tangram_AF	Minu	614.4740002155304
sessid002	213	repeated	PostTest	tangram_AF	Repi	614.4720001220703
sessid002	214	repeated	PostTest	tangram_AH	Minu	627.9750001430511
sessid002	214	repeated	PostTest	tangram_AH	Repi	627.9720001220703
sessid002	215	control	PostTest	tangram_U	Minu	639.9750001430511
sessid002	215	control	PostTest	tangram_U	Repi	639.9720001220703
sessid002	216	exposure	PostExposure	tangram_AA	Minu	0.002000093460083008
sessid002	216	exposure	PostExposure	tangram_AA	Repi	0
sessid002	217	exposure	PostExposure	tangram_A	Minu	90.29699993133545
sessid002	217	exposure	PostExposure	tangram_A	Repi	90.3289999961853
sessid002	218	exposure	PostExposure	tangram_S	Minu	96.29699993133545
sessid002	218	exposure	PostExposure	tangram_S	Repi	96.3289999961853
sessid002	219	exposure	PostExposure	tangram_U	Minu	103.79699993133545
sessid002	219	exposure	PostExposure	tangram_U	Repi	103.83100008964539
sessid002	220	exposure	PostExposure	tangram_X	Minu	109.79699993133545
sessid002	220	exposure	PostExposure	tangram_X	Repi	109.82999992370605
sessid002	221	exposure	PostExposure	tangram_P	Minu	117.29699993133545
sessid002	221	exposure	PostExposure	tangram_P	Repi	117.32999992370605
sessid002	222	exposure	PostExposure	tangram_AI	Minu	124.79699993133545
sessid002	222	exposure	PostExposure	tangram_AI	Repi	124.83100008964539
sessid002	223	exposure	PostExposure	tangram_E	Minu	132.29699993133545
sessid002	223	exposure	PostExposure	tangram_E	Repi	130.82999992370605
sessid002	224	exposure	PostExposure	tangram_K	Minu	138.29699993133545
sessid002	224	exposure	PostExposure	tangram_K	Repi	138.3289999961853
sessid002	225	exposure	PostExposure	tangram_V	Minu	145.79699993133545
sessid002	225	exposure	PostExposure	tangram_V	Repi	145.8289999961853
sessid002	226	exposure	PostExposure	tangram_Z	Minu	151.79699993133545
sessid002	226	exposure	PostExposure	tangram_Z	Repi	151.82999992370605
sessid002	227	exposure	PostExposure	tangram_AJ	Minu	159.29699993133545
sessid002	227	exposure	PostExposure	tangram_AJ	Repi	159.3289999961853
sessid002	228	exposure	PostExposure	tangram_H	Minu	166.79699993133545
sessid002	228	exposure	PostExposure	tangram_H	Repi	166.8289999961853
sessid002	229	exposure	PostExposure	tangram_AB	Minu	172.79699993133545
sessid002	229	exposure	PostExposure	tangram_AB	Repi	172.82999992370605
sessid002	230	exposure	PostExposure	tangram_D	Minu	180.29800009727478
sessid002	230	exposure	PostExposure	tangram_D	Repi	180.3289999961853
sessid002	231	exposure	PostExposure	tangram_M	Minu	187.79699993133545
sessid002	231	exposure	PostExposure	tangram_M	Repi	187.8289999961853
sessid002	232	exposure	PostExposure	tangram_C	Minu	195.29699993133545
sessid002	232	exposure	PostExposure	tangram_C	Repi	193.82999992370605
sessid002	233	exposure	PostExposure	tangram_W	Minu	201.29699993133545
sessid002	233	exposure	PostExposure	tangram_W	Repi	201.3289999961853
sessid002	234	exposure	PostExposure	tangram_AE	Minu	208.79699993133545
sessid002	234	exposure	PostExposure	tangram_AE	Repi	208.82999992370605
sessid002	235	exposure	PostExposure	tangram_Y	Minu	216.29699993133545
sessid002	235	exposure	PostExposure	tangram_Y	Repi	214.83100008964539
sessid002	236	exposure	PostExposure	tangram_G	Minu	222.29699993133545
sessid002	236	exposure	PostExposure	tangram_G	Repi	222.3289999961853
sessid002	237	exposure	PostExposure	tangram_AC	Minu	229.79699993133545
sessid002	237	exposure	PostExposure	tangram_AC	Repi	229.83100008964539
sessid002	238	exposure	PostExposure	tangram_F	Minu	237.29699993133545
sessid002	238	exposure	PostExposure	tangram_F	Repi	235.83100008964539
sessid002	239	exposure	PostExposure	tangram_AF	Minu	243.29699993133545
sessid002	239	exposure	PostExposure	tangram_AF	Repi	243.3289999961853
sessid002	240	exposure	PostExposure	tangram_T	Minu	250.79699993133545
sessid002	240	exposure	PostExposure	tangram_T	Repi	250.8289999961853
sessid002	241	exposure	PostExposure	tangram_AH	Minu	258.29699993133545
sessid002	241	exposure	PostExposure	tangram_AH	Repi	256.8310000896454
sessid002	242	exposure	PostExposure	tangram_O	Minu	264.2960000038147
sessid002	242	exposure	PostExposure	tangram_O	Repi	264.3289999961853
sessid002	243	exposure	PostExposure	tangram_J	Minu	271.79699993133545
sessid002	243	exposure	PostExposure	tangram_J	Repi	271.8289999961853
sessid002	244	exposure	PostExposure	tangram_AD	Minu	279.2960000038147
sessid002	244	exposure	PostExposure	tangram_AD	Repi	279.3289999961853
sessid002	245	exposure	PostExposure	tangram_AG	Minu	285.2960000038147
sessid002	245	exposure	PostExposure	tangram_AG	Repi	285.3289999961853
sessid002	246	exposure	PostExposure	tangram_B	Minu	292.7960000038147
sessid002	246	exposure	PostExposure	tangram_B	Repi	292.8289999961853
sessid002	247	exposure	PostExposure	tangram_I	Minu	300.2960000038147
sessid002	247	exposure	PostExposure	tangram_I	Repi	298.8310000896454
sessid002	248	exposure	PostExposure	tangram_Q	Minu	306.2960000038147
sessid002	248	exposure	PostExposure	tangram_Q	Repi	306.32999992370605
sessid002	249	exposure	PostExposure	tangram_L	Minu	313.79699993133545
sessid002	249	exposure	PostExposure	tangram_L	Repi	313.82999992370605
sessid002	250	exposure	PostExposure	tangram_N	Minu	321.2960000038147
sessid002	250	exposure	PostExposure	tangram_N	Repi	319.8310000896454
sessid002	251	exposure	PostExposure	tangram_R	Minu	327.2960000038147
sessid002	251	exposure	PostExposure	tangram_R	Repi	327.3289999961853
sessid003	0	exposure	PreExposure	tangram_J	Minu	-9.999275207519531e-4
sessid003	0	exposure	PreExposure	tangram_J	Repi	0
sessid003	1	exposure	PreExposure	tangram_AG	Minu	5.996999979019165
sessid003	1	exposure	PreExposure	tangram_AG	Repi	5.999000072479248
sessid003	2	exposure	PreExposure	tangram_AB	Minu	13.498000144958496
sessid003	2	exposure	PreExposure	tangram_AB	Repi	13.499000072479248
sessid003	3	exposure	PreExposure	tangram_AF	Minu	20.998000144958496
sessid003	3	exposure	PreExposure	tangram_AF	Repi	20.999000072479248
sessid003	4	exposure	PreExposure	tangram_M	Minu	28.499000072479248
sessid003	4	exposure	PreExposure	tangram_M	Repi	26.999000072479248
sessid003	5	exposure	PreExposure	tangram_W	Minu	34.498000144958496
sessid003	5	exposure	PreExposure	tangram_W	Repi	34.49900007247925
sessid003	6	exposure	PreExposure	tangram_AD	Minu	41.998000144958496
sessid003	6	exposure	PreExposure	tangram_AD	Repi	41.99900007247925
sessid003	7	exposure	PreExposure	tangram_Z	Minu	47.998000144958496
sessid003	7	exposure	PreExposure	tangram_Z	Repi	47.99900007247925
sessid003	8	exposure	PreExposure	tangram_N	Minu	55.498000144958496
sessid003	8	exposure	PreExposure	tangram_N	Repi	55.49900007247925
sessid003	9	exposure	PreExposure	tangram_G	Minu	62.998000144958496
sessid003	9	exposure	PreExposure	tangram_G	Repi	63
sessid003	10	exposure	PreExposure	tangram_AA	Minu	68.99699997901917
sessid003	10	exposure	PreExposure	tangram_AA	Repi	68.99900007247925
sessid003	11	exposure	PreExposure	tangram_V	Minu	76.4980001449585
sessid003	11	exposure	PreExposure	tangram_V	Repi	76.5
sessid003	12	exposure	PreExposure	tangram_Y	Minu	83.9980001449585
sessid003	12	exposure	PreExposure	tangram_Y	Repi	83.99900007247925
sessid003	13	exposure	PreExposure	tangram_AH	Minu	91.4980001449585
sessid003	13	exposure	PreExposure	tangram_AH	Repi	89.99900007247925
sessid003	14	exposure	PreExposure	tangram_R	Minu	97.49900007247925
sessid003	14	exposure	PreExposure	tangram_R	Repi	97.49900007247925
sessid003	15	exposure	PreExposure	tangram_H	Minu	104.99900007247925
sessid003	15	exposure	PreExposure	tangram_H	Repi	104.99900007247925
sessid003	16	exposure	PreExposure	tangram_AC	Minu	112.49699997901917
sessid003	16	exposure	PreExposure	tangram_AC	Repi	112.49900007247925
sessid003	17	exposure	PreExposure	tangram_A	Minu	118.49900007247925
sessid003	17	exposure	PreExposure	tangram_A	Repi	118.49900007247925
sessid003	18	exposure	PreExposure	tangram_I	Minu	125.99699997901917
sessid003	18	exposure	PreExposure	tangram_I	Repi	125.99900007247925
sessid003	19	exposure	PreExposure	tangram_AE	Minu	131.9980001449585
sessid003	19	exposure	PreExposure	tangram_AE	Repi	133.49900007247925
sessid003	20	exposure	PreExposure	tangram_E	Minu	139.49699997901917
sessid003	20	exposure	PreExposure	tangram_E	Repi	139.49900007247925
sessid003	21	exposure	PreExposure	tangram_S	Minu	146.99699997901917
sessid003	21	exposure	PreExposure	tangram_S	Repi	147
sessid003	22	exposure	PreExposure	tangram_X	Minu	154.49900007247925
sessid003	22	exposure	PreExposure	tangram_X	Repi	154.5
sessid003	23	exposure	PreExposure	tangram_U	Minu	160.50100016593933
sessid003	23	exposure	PreExposure	tangram_U	Repi	160.49900007247925
sessid003	24	exposure	PreExposure	tangram_D	Minu	167.9980001449585
sessid003	24	exposure	PreExposure	tangram_D	Repi	167.99900007247925
sessid003	25	exposure	PreExposure	tangram_AI	Minu	175.4980001449585
sessid003	25	exposure	PreExposure	tangram_AI	Repi	175.5
sessid003	26	exposure	PreExposure	tangram_O	Minu	181.4980001449585
sessid003	26	exposure	PreExposure	tangram_O	Repi	181.4980001449585
sessid003	27	exposure	PreExposure	tangram_T	Minu	188.99699997901917
sessid003	27	exposure	PreExposure	tangram_T	Repi	188.9980001449585
sessid003	28	exposure	PreExposure	tangram_C	Minu	196.4980001449585
sessid003	28	exposure	PreExposure	tangram_C	Repi	196.49900007247925
sessid003	29	exposure	PreExposure	tangram_AJ	Minu	202.49900007247925
sessid003	29	exposure	PreExposure	tangram_AJ	Repi	202.4980001449585
sessid003	30	exposure	PreExposure	tangram_B	Minu	209.99900007247925
sessid003	30	exposure	PreExposure	tangram_B	Repi	209.99900007247925
sessid003	31	exposure	PreExposure	tangram_Q	Minu	217.49699997901917
sessid003	31	exposure	PreExposure	tangram_Q	Repi	217.49900007247925
sessid003	32	exposure	PreExposure	tangram_K	Minu	223.4980001449585
sessid003	32	exposure	PreExposure	tangram_K	Repi	223.4980001449585
sessid003	33	exposure	PreExposure	tangram_P	Minu	230.99699997901917
sessid003	33	exposure	PreExposure	tangram_P	Repi	230.99900007247925
sessid003	34	exposure	PreExposure	tangram_F	Minu	238.49699997901917
sessid003	34	exposure	PreExposure	tangram_F	Repi	238.4980001449585
sessid003	35	exposure	PreExposure	tangram_L	Minu	244.4980001449585
sessid003	35	exposure	PreExposure	tangram_L	Repi	244.4980001449585
sessid003	36	control	PreTest	tangram_J	Minu	-0.002000093460083008
sessid003	36	control	PreTest	tangram_J	Repi	0
sessid003	37	repeated	PreTest	tangram_X	Minu	185.8529999256134
sessid003	37	repeated	PreTest	tangram_X	Repi	185.78099989891052
sessid003	38	repeated	PreTest	tangram_V	Minu	238.35199999809265
sessid003	38	repeated	PreTest	tangram_V	Repi	238.28099989891052
sessid003	39	control	PreTest	tangram_M	Minu	271.3529999256134
sessid003	39	control	PreTest	tangram_M	Repi	271.2809998989105
sessid003	40	control	PreTest	tangram_AD	Minu	304.35199999809265
sessid003	40	control	PreTest	tangram_AD	Repi	304.2809998989105
sessid003	41	control	PreTest	tangram_O	Minu	331.3529999256134
sessid003	41	control	PreTest	tangram_O	Repi	331.2809998989105
sessid003	42	control	PreTest	tangram_Z	Minu	364.3529999256134
sessid003	42	control	PreTest	tangram_Z	Repi	364.2809998989105
sessid003	43	control	PreTest	tangram_N	Minu	410.8529999256134
sessid003	43	control	PreTest	tangram_N	Repi	410.77999997138977
sessid003	44	control	PreTest	tangram_C	Minu	445.35400009155273
sessid003	44	control	PreTest	tangram_C	Repi	445.27999997138977
sessid003	45	control	PreTest	tangram_AJ	Minu	478.35400009155273
sessid003	45	control	PreTest	tangram_AJ	Repi	478.2809998989105
sessid003	46	repeated	PreTest	tangram_AE	Minu	508.3529999256134
sessid003	46	repeated	PreTest	tangram_AE	Repi	508.27999997138977
sessid003	47	repeated	PreTest	tangram_A	Minu	538.3540000915527
sessid003	47	repeated	PreTest	tangram_A	Repi	538.2799999713898
sessid003	48	repeated	PreTest	tangram_AA	Minu	590.8540000915527
sessid003	48	repeated	PreTest	tangram_AA	Repi	590.7799999713898
sessid003	49	repeated	PreTest	tangram_AF	Minu	631.3540000915527
sessid003	49	repeated	PreTest	tangram_AF	Repi	631.2799999713898
sessid003	50	repeated	PreTest	tangram_L	Minu	658.3540000915527
sessid003	50	repeated	PreTest	tangram_L	Repi	658.2809998989105
sessid003	51	control	PreTest	tangram_U	Minu	694.3540000915527
sessid003	51	control	PreTest	tangram_U	Repi	694.2809998989105
sessid003	52	control	PreTest	tangram_G	Minu	743.8550000190735
sessid003	52	control	PreTest	tangram_G	Repi	743.7799999713898
sessid003	53	repeated	PreTest	tangram_AG	Minu	796.3529999256134
sessid003	53	repeated	PreTest	tangram_AG	Repi	797.7799999713898
sessid003	54	repeated	PreTest	tangram_Q	Minu	817.3550000190735
sessid003	54	repeated	PreTest	tangram_Q	Repi	818.7799999713898
sessid003	55	control	PreTest	tangram_R	Minu	854.8540000915527
sessid003	55	control	PreTest	tangram_R	Repi	854.7799999713898
sessid003	56	control	PreTest	tangram_F	Minu	872.8529999256134
sessid003	56	control	PreTest	tangram_F	Repi	872.7799999713898
sessid003	57	control	PreTest	tangram_AH	Minu	926.8529999256134
sessid003	57	control	PreTest	tangram_AH	Repi	926.7799999713898
sessid003	58	control	PreTest	tangram_B	Minu	947.8540000915527
sessid003	58	control	PreTest	tangram_B	Repi	947.7799999713898
sessid003	59	repeated	PreTest	tangram_T	Minu	983.8540000915527
sessid003	59	repeated	PreTest	tangram_T	Repi	983.7799999713898
sessid003	60	repeated	PreTest	tangram_AB	Minu	1013.8540000915527
sessid003	60	repeated	PreTest	tangram_AB	Repi	1013.7809998989105
sessid003	61	control	PreTest	tangram_S	Minu	1049.8540000915527
sessid003	61	control	PreTest	tangram_S	Repi	1049.7799999713898
sessid003	62	repeated	PreTest	tangram_K	Minu	1073.8540000915527
sessid003	62	repeated	PreTest	tangram_K	Repi	1073.779000043869
sessid003	63	repeated	PreTest	tangram_E	Minu	1112.8540000915527
sessid003	63	repeated	PreTest	tangram_E	Repi	1112.779000043869
sessid003	64	control	PreTest	tangram_W	Minu	1154.8540000915527
sessid003	64	control	PreTest	tangram_W	Repi	1154.7799999713898
sessid003	65	repeated	PreTest	tangram_H	Minu	1172.8550000190735
sessid003	65	repeated	PreTest	tangram_H	Repi	1172.7799999713898
sessid003	66	repeated	PreTest	tangram_Y	Minu	1207.3540000915527
sessid003	66	repeated	PreTest	tangram_Y	Repi	1207.2799999713898
sessid003	67	repeated	PreTest	tangram_D	Minu	1259.8559999465942
sessid003	67	repeated	PreTest	tangram_D	Repi	1259.7799999713898
sessid003	68	repeated	PreTest	tangram_AC	Minu	1279.3540000915527
sessid003	68	repeated	PreTest	tangram_AC	Repi	1279.2799999713898
sessid003	69	control	PreTest	tangram_P	Minu	1304.8550000190735
sessid003	69	control	PreTest	tangram_P	Repi	1304.7799999713898
sessid003	72	repeated	Repeated_run-01	tangram_Q	Minu	0
sessid003	72	repeated	Repeated_run-01	tangram_Q	Repi	-0.03800010681152344
sessid003	73	repeated	Repeated_run-01	tangram_AG	Minu	30.003999948501587
sessid003	73	repeated	Repeated_run-01	tangram_AG	Repi	29.961999893188477
sessid003	74	repeated	Repeated_run-01	tangram_AI	Minu	49.5
sessid003	74	repeated	Repeated_run-01	tangram_AI	Repi	49.46199989318848
sessid003	75	repeated	Repeated_run-01	tangram_D	Minu	66.00099992752075
sessid003	75	repeated	Repeated_run-01	tangram_D	Repi	65.96199989318848
sessid003	76	repeated	Repeated_run-01	tangram_H	Minu	87
sessid003	76	repeated	Repeated_run-01	tangram_H	Repi	86.96199989318848
sessid003	77	repeated	Repeated_run-01	tangram_X	Minu	108.00600004196167
sessid003	77	repeated	Repeated_run-01	tangram_X	Repi	107.96199989318848
sessid003	78	repeated	Repeated_run-01	tangram_Y	Minu	129.00099992752075
sessid003	78	repeated	Repeated_run-01	tangram_Y	Repi	128.96199989318848
sessid003	79	repeated	Repeated_run-01	tangram_T	Minu	157.5
sessid003	79	repeated	Repeated_run-01	tangram_T	Repi	157.4630000591278
sessid003	80	repeated	Repeated_run-01	tangram_V	Minu	174.00799989700317
sessid003	80	repeated	Repeated_run-01	tangram_V	Repi	173.96199989318848
sessid003	81	repeated	Repeated_run-01	tangram_K	Minu	192.00300002098083
sessid003	81	repeated	Repeated_run-01	tangram_K	Repi	191.96199989318848
sessid003	82	repeated	Repeated_run-01	tangram_L	Minu	224.99900007247925
sessid003	82	repeated	Repeated_run-01	tangram_L	Repi	224.9630000591278
sessid003	83	repeated	Repeated_run-01	tangram_AC	Minu	250.510999917984
